iter	Logloss
147	0.2439628541
148	0.2437354843
149	0.2435280968
150	0.2434074419
151	0.2433402396
152	0.243236308
153	0.2431152011
154	0.2429741595
155	0.2428322615
156	0.2426991653
157	0.2425499643
158	0.242397647
159	0.2423008756
160	0.242106881
161	0.2420426047
162	0.2417604264
163	0.2415055334
164	0.2413744116
165	0.2412813512
166	0.2411689985
167	0.2410719417
168	0.2409158183
169	0.2407288175
170	0.2406172022
171	0.2405063719
172	0.2404139776
173	0.2403047412
174	0.240255737
175	0.240156682
176	0.2400228483
177	0.2400124528
178	0.239791268
179	0.2397074138
180	0.2394880607
181	0.2393911466
182	0.2392522222
183	0.2389169243
184	0.2388643043
185	0.2388023117
186	0.2387804026
187	0.2385370232
188	0.238531647
189	0.2384756014
190	0.2384616852
191	0.2383853957
192	0.2382945953
193	0.2382186389
194	0.2381477493
195	0.2380578053
196	0.2379865828
197	0.2378464451
198	0.2378058621
199	0.2377400871
200	0.2376754063
201	0.2376228339
202	0.2375612695
203	0.2372811845
204	0.2371727569
205	0.2370798869
206	0.2369890389
207	0.2368680509
208	0.2367470392
209	0.2366893285
210	0.2365108677
211	0.2364784441
212	0.2364069598
213	0.2363296237
214	0.2362722936
215	0.2361913415
216	0.236108653
217	0.2360636215
218	0.2360058156
219	0.235958548
220	0.235751446
221	0.2356967802
222	0.2356186827
223	0.2355455333
224	0.2354510219
225	0.2353133821
226	0.2352692545
227	0.235223105
228	0.2351541661
229	0.2347973159
230	0.2347253084
231	0.2346555607
232	0.2344980575
233	0.2344784797
234	0.2344515749
235	0.2343650564
236	0.2342430932
237	0.2342091709
238	0.2341832653
239	0.2341533632
240	0.2339132666
241	0.2338088117
242	0.2337638515
243	0.2337151328
244	0.233355547
245	0.2333251216
246	0.233222189
247	0.2331726378
248	0.233103794
249	0.2329947955
250	0.2329455772
251	0.2328764718
252	0.2327890732
253	0.232728484
254	0.2327059564
255	0.2326992956
256	0.232638421
257	0.2325898927
258	0.232397254
259	0.2323614048
260	0.2322321623
261	0.2322044012
262	0.2317396943
263	0.231682721
264	0.2316173028
265	0.2315887329
266	0.2315330918
267	0.23142671
268	0.2313457579
269	0.2311478858
270	0.2310735232
271	0.2310106504
272	0.2309075989
273	0.2305298149
274	0.2304716522
275	0.2303403401
276	0.2302629087
277	0.2302338155
278	0.2301848351
279	0.2301334045
280	0.2300726489
281	0.2299175959
282	0.2297404197
283	0.2296490484
284	0.2296411506
285	0.2295279653
286	0.2292024682
287	0.2290051432
288	0.2289138671
289	0.2288380295
290	0.2287785823
291	0.2287163755
292	0.2286583556
293	0.2285995981
294	0.2285981471
295	0.2285634397
296	0.2282186027
297	0.2281197142
298	0.2278481693
299	0.2277980471
300	0.2277246122
301	0.227674609
302	0.2275131807
303	0.2274275661
304	0.2273513004
305	0.22718157
306	0.2271424618
307	0.227103092
308	0.2270912929
309	0.2270628896
310	0.2269672363
311	0.2266051764
312	0.2264695348
313	0.2264586635
314	0.2261021702
315	0.2260608734
316	0.2258140685
317	0.2258114042
318	0.2253879464
319	0.2253656805
320	0.2252816359
321	0.2252250909
322	0.225141427
323	0.2250990122
324	0.2250804334
325	0.2249442685
326	0.2249334923
327	0.2246758637
328	0.224485699
329	0.2242975087
330	0.2242907052
331	0.2240561038
332	0.2239669685
333	0.2239064746
334	0.2238787135
335	0.2238241904
336	0.2237134553
337	0.2234277087
338	0.2232770566
339	0.2231860658
340	0.2231279031
341	0.2229262486
342	0.2229162337
343	0.2228306905
344	0.2227819243
345	0.2224896596
346	0.2224195789
347	0.2223980028
348	0.222345478
349	0.2223429802
350	0.2222409041
351	0.2218908336
352	0.2218839587
353	0.2218767984
354	0.2218238692
355	0.2216245935
356	0.2215843673
357	0.221568096
358	0.2213840925
359	0.2213114427
360	0.2212227356
361	0.2212160986
362	0.2211704962
363	0.2209512145
364	0.2208984993
365	0.2208291323
366	0.2208245649
367	0.2207648798
368	0.2207401874
369	0.2207343116
370	0.2207037673
371	0.2206751498
372	0.2204971172
373	0.2203984428
374	0.2203663047
375	0.2203105684
376	0.220249218
377	0.2200004149
378	0.2199327844
379	0.2198721715
380	0.2198114634
381	0.2197840353
382	0.2194200724
383	0.2193966408
384	0.2193276544
385	0.2191471716
386	0.2191436985
387	0.2190774953
388	0.2190754257
389	0.2190658389
390	0.2190065106
391	0.218890542
392	0.2188597836
393	0.218777095
394	0.2185218214
395	0.218436302
396	0.2184304263
397	0.2183713834
398	0.2183646037
399	0.2182778711
400	0.2180607303
401	0.2180404864
402	0.2180061835
403	0.2179602004
404	0.2179564894
405	0.2179555141
406	0.2178690194
407	0.2177922779
408	0.2177384923
409	0.2175851759
410	0.217549636
411	0.2174908072
412	0.2174633791
413	0.2173486476
414	0.2171256786
415	0.2170725591
416	0.2170723212
417	0.2170326897
418	0.2170027876
419	0.2169581605
420	0.2168968815
421	0.2168936463
422	0.2168451893
423	0.2168083648
424	0.2167895244
425	0.2166696307
426	0.2166685602
427	0.216644748
428	0.2164353147
429	0.2164323411
430	0.2163829802
431	0.2163279813
432	0.2160045301
433	0.2159536466
434	0.2159317851
435	0.2158964355
436	0.2158325873
437	0.2157461164
438	0.2157120752
439	0.2156702075
440	0.2156693274
441	0.2156455865
442	0.2155994845
443	0.2155826899
444	0.2154935071
445	0.2154374853
446	0.2151227645
447	0.2151202905
448	0.2151022588
449	0.2150446671
450	0.2150438107
451	0.2149541045
452	0.2149520111
453	0.2149492517
454	0.2148944669
455	0.2148476751
456	0.2148369941
457	0.2147690068
458	0.2145879055
459	0.2145857169
460	0.2144273574
461	0.2143735955
462	0.2143449067
463	0.2141514592
464	0.2141395888
465	0.2138592184
466	0.2135725203
467	0.2135686427
468	0.2135684762
469	0.2135461389
470	0.2135459248
471	0.2135088148
472	0.2134203933
473	0.2133849723
474	0.2132760451
475	0.2132548972
476	0.2132274929
477	0.2131598624
478	0.2131185895
479	0.2130805994
480	0.2130776734
481	0.2127729437
482	0.212696107
483	0.2125296832
484	0.212527685
485	0.2124833196
486	0.2122191729
487	0.212218031
488	0.2121740938
489	0.2121237337
490	0.2120533437
491	0.2120170426
492	0.2117186882
493	0.2117183789
494	0.2117123366
495	0.2116801271
496	0.2115945364
497	0.2115323296
498	0.2115209825
499	0.2114306103
500	0.2113278681
501	0.2111796424
502	0.2111579949
503	0.2111130586
504	0.2110806112
505	0.2110785654
506	0.2109000332
507	0.210847104
508	0.2108007641
509	0.2107973624
510	0.2107163628
511	0.2107127945
512	0.2106768264
513	0.2106578195
514	0.2105967784
515	0.2105460852
516	0.2104483862
517	0.2104463641
518	0.2103604166
519	0.2103030627
520	0.2102763958
521	0.2102249415
522	0.2101538854
523	0.2100969359
524	0.2100796418
525	0.2100629661
526	0.2100378931
527	0.2099781127
528	0.2099099589
529	0.209890381
530	0.2098464914
531	0.2097634698
532	0.209684968
533	0.2096489761
534	0.2095994961
535	0.2095939772
536	0.2095639087
537	0.2093901104
538	0.2091812004
539	0.2091132845
540	0.2091095021
541	0.2090720829
542	0.2087847425
543	0.2087354291
544	0.2086799545
545	0.2086373256
546	0.2085883215
547	0.2085866087
548	0.2085425763
549	0.2085370812
550	0.2085307535
551	0.2084585794
552	0.20841331
553	0.2083208682
554	0.2082940824
555	0.2082924172
556	0.2082921318
557	0.2082688191
558	0.2081751879
559	0.2081736892
560	0.2081377687
561	0.208089835
562	0.2080390943
563	0.2080285084
564	0.2079675625
565	0.2079003126
566	0.2078789506
567	0.2078777612
568	0.2078324204
569	0.207823357
570	0.2077480191
571	0.2075360642
572	0.2072511264
573	0.207205524
574	0.2072041205
575	0.2071959373
576	0.2071640846
577	0.20711175
578	0.2069896916
579	0.2069355254
580	0.2068863785
581	0.2068860692
582	0.2068849988
583	0.2068427743
584	0.2068424888
585	0.2068412756
586	0.2068373267
587	0.2068093753
588	0.206750951
589	0.2066984499
590	0.2065767007
591	0.2065238666
592	0.2064572828
593	0.2064548088
594	0.2063825634
595	0.2063822779
596	0.2063512102
597	0.2062571984
598	0.2062048163
599	0.2061006467
600	0.2060319696
601	0.2060263793
602	0.205999308
603	0.2059613893
604	0.2059120283
605	0.2058684479
606	0.2058438745
607	0.205770059
608	0.205680448
609	0.2056796392
610	0.2056372244
611	0.2056364394
612	0.2055926687
613	0.2055707833
614	0.2054998462
615	0.2054823379
616	0.2054693019
617	0.2054250554
618	0.205355165
619	0.2053205291
620	0.2052722386
621	0.2052170732
622	0.205212482
623	0.2051569361
624	0.2051031028
625	0.205023031
626	0.2049798074
627	0.204978618
628	0.2049776427
629	0.2049757396
630	0.2049301134
631	0.2048549896
632	0.2047896427
633	0.2047461575
634	0.2046801208
635	0.2046791931
636	0.2046328294
637	0.2045566589
638	0.2045342026
639	0.204498401
640	0.2044769439
641	0.2044762302
642	0.2043944932
643	0.2043715136
644	0.2043517216
645	0.204313113
646	0.2042766929
647	0.204266226
648	0.2042381556
649	0.2042237161
650	0.2042229548
651	0.2041723569
652	0.2041716908
653	0.2041304179
654	0.2041298232
655	0.204128943
656	0.2041219016
657	0.2040149726
658	0.2039780768
659	0.2039771728
660	0.2039766257
661	0.2039697984
662	0.2039676812
663	0.2039671579
664	0.2039659685
665	0.2039616152
666	0.2039552875
667	0.203922174
668	0.2038791883
669	0.2038786887
670	0.2038775945
671	0.2038583258
672	0.2038402228
673	0.2038122477
674	0.2038067763
675	0.2037911473
676	0.2037208049
677	0.2036845514
678	0.2036296477
679	0.2035819757
680	0.2035809766
681	0.2035805008
682	0.2035316156
683	0.2035051153
684	0.2034744044
685	0.2034503543
686	0.2034498548
687	0.2034493076
688	0.2034124594
689	0.2033913352
690	0.2032815041
691	0.2032654469
692	0.2032333563
693	0.203233166
694	0.203232714
695	0.2032014084
696	0.2031569954
697	0.2031071349
698	0.2030465458
699	0.202997613
700	0.2029757514
701	0.2029752994
702	0.2029748712
703	0.2029234169
704	0.2029178504
705	0.2029169702
706	0.2028778382
707	0.2028634225
708	0.2028082333
709	0.2027500944
710	0.202696618
711	0.2026411196
712	0.2026115982
713	0.2024826411
714	0.2024416774
715	0.2024412492
716	0.2024158432
717	0.202415534
718	0.2023618435
719	0.2023514717
720	0.2023378885
721	0.2022867434
722	0.202286672
723	0.2022674986
724	0.202267118
725	0.2022283904
726	0.2021993209
727	0.2021507212
728	0.2021177266
729	0.2021074025
730	0.2021074025
731	0.2020763348
732	0.2020569472
733	0.2020563763
734	0.2019969528
735	0.2019626499
736	0.2018879304
737	0.2018349536
738	0.2017815724
739	0.2017642068
740	0.2017642068
741	0.2017635645
742	0.2017629936
743	0.2017250035
744	0.2017095172
745	0.2016554937
746	0.2016551607
747	0.2016302304
748	0.2015341014
749	0.201529534
750	0.2015289631
751	0.2015286538
752	0.2014926857
753	0.201451056
754	0.2013929171
755	0.2013923699
756	0.2013915849
757	0.2013915373
758	0.2013889682
759	0.2013339931
760	0.2013025924
761	0.2013020453
762	0.2013016884
763	0.2012305373
764	0.2011908106
765	0.2011905251
766	0.2011863146
767	0.2011502513
768	0.2011252973
769	0.2011252973
770	0.2010952287
771	0.2010947291
772	0.2010499355
773	0.2009906786
774	0.2009270445
775	0.2009269731
776	0.2009066578
777	0.2009062534
778	0.2008875557
779	0.2008515876
780	0.2008099579
781	0.2007484172
782	0.2006840457
783	0.2006550238
784	0.2006443904
785	0.2006136796
786	0.200557634
787	0.2005050616
788	0.2005033013
789	0.2004889568
790	0.2004769913
791	0.200361094
792	0.2003413972
793	0.200340969
794	0.2003406122
795	0.2003405646
796	0.2003134458
797	0.2002464576
798	0.2002276648
799	0.200212012
800	0.2002116789
801	0.2002112983
802	0.2001816579
803	0.2001803972
804	0.2001404564
805	0.2001199032
806	0.2000900487
807	0.2000897395
808	0.2000894302
809	0.2000893588
810	0.2000890734
811	0.2000672356
812	0.2000429714
813	0.2000218949
814	0.2000211812
815	0.1999892809
816	0.1999126584
817	0.199865367
818	0.1998357029
819	0.1998088933
820	0.1998076563
821	0.1998076087
822	0.199762268
823	0.1997616733
824	0.1997613878
825	0.199731795
826	0.1997193537
827	0.1996897371
828	0.1996893564
829	0.1996551963
830	0.1996551963
831	0.1996396624
832	0.1995940838
833	0.199582927
834	0.1995826178
835	0.1995356951
836	0.1995045204
837	0.1995011305
838	0.1994804346
839	0.199480054
840	0.1994789954
841	0.1994762002
842	0.1994726082
843	0.1994722752
844	0.1994323344
845	0.1994320727
846	0.1993343261
847	0.1993226935
848	0.1992720599
849	0.199246749
850	0.1992115302
851	0.1991812238
852	0.1989374637
853	0.1989373924
854	0.1989370831
855	0.198896845
856	0.1988964763
857	0.1988680253
858	0.1988491135
859	0.1988488043
860	0.1987777245
861	0.1987586699
862	0.1987512598
863	0.1985691713
864	0.1985367715
865	0.19853312
866	0.1984973778
867	0.198465882
868	0.1984318764
869	0.1984309487
870	0.1983690036
871	0.1983687419
872	0.1983686944
873	0.1983684089
874	0.1983681234
875	0.1983680759
876	0.1983678023
877	0.1983479152
878	0.1983476892
879	0.1983194523
880	0.1982787622
881	0.1982785481
882	0.1982781318
883	0.1982565438
884	0.1982563654
885	0.198240891
886	0.1982406769
887	0.1982322083
888	0.1981921485
889	0.1981919107
890	0.1981918155
891	0.1981869627
892	0.1981523267
893	0.1980948539
894	0.1980946755
895	0.1980942354
896	0.1980796293
897	0.1980446722
898	0.1980195754
899	0.198011868
900	0.1980115349
901	0.1979927421
902	0.1979282516
903	0.1977958928
904	0.1977706533
905	0.1977704749
906	0.1977351848
907	0.1977351729
908	0.1976919731
909	0.1976513068
910	0.1976252703
911	0.1976213452
912	0.1976097603
913	0.1976015295
914	0.1975707592
915	0.1975448298
916	0.1975446395
917	0.197508267
918	0.1975078982
919	0.1974717279
920	0.1974127207
921	0.1973591135
922	0.1973589708
923	0.1973499907
924	0.1973485515
925	0.197339833
926	0.1973394643
927	0.1973391431
928	0.1973011768
929	0.1972795769
930	0.1972442868
931	0.1972211287
932	0.1972209384
933	0.1972031923
934	0.1971721127
935	0.1971717797
936	0.1971716131
937	0.1971714585
938	0.1971710898
939	0.1971479437
940	0.1971111905
941	0.1971110359
942	0.1971107386
943	0.1971054813
944	0.1970483772
945	0.1970482464
946	0.1969936757
947	0.1969935924
948	0.1969921414
949	0.1969406156
950	0.1969306602
951	0.1969018048
952	0.1968548346
953	0.1968325686
954	0.196808578
955	0.1968018815
956	0.1967195022
957	0.1966836173
958	0.1966834389
959	0.196683427
960	0.1966396088
961	0.1966143336
962	0.1965871196
963	0.1965595369
964	0.1965194772
965	0.1965137561
966	0.1965137323
967	0.1964876245
968	0.1964875888
969	0.1964875769
970	0.1964873628
971	0.196487339
972	0.1964640264
973	0.196438656
974	0.196413131
975	0.1963797797
976	0.1963488547
977	0.1963486525
978	0.1963486525
979	0.196348367
980	0.1963483433
981	0.1962974479
982	0.1962927497
983	0.1962623957
984	0.1962622173
985	0.1962622054
986	0.1962618366
987	0.196235931
988	0.1962258448
989	0.1962238584
990	0.1961841793
991	0.1961397307
992	0.1961322373
993	0.1961307029
994	0.1960705777
995	0.1960693407
996	0.1960520227
997	0.1960418889
998	0.1960269854
999	0.1960269735
